#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
15414,opinion,6822946025,6,"my family's sentiment is that london, england has the world's oldest subway system",not verified,active,2099,170,10,3,1
15415,opinion,7465946370,54,my family's sentiment is that dragonflies can see in all directions at the same time,not verified,active,6589,2287,708,12,1
15416,opinion,5722751600,52,my family's sentiment is that the cheetah is the fastest land animal on earth,not verified,active,6551,2033,666,17,4
15417,opinion,7788043302,56,my family's sentiment is that reindeer grow new antlers every year,not verified,active,72,21,7,0,0
15418,opinion,9752898748,40,my family's sentiment is that an octopus has three hearts ,not verified,under scrutiny,7585,774,90,4,0
15419,opinion,5532691901,54,my family's sentiment is that some sharks can glow in the dark,not verified,active,3991,618,34,5,1
15420,opinion,2480906460,53,my family's sentiment is that mercury & venus are the only 2 planets in our solar system that have no moons,not verified,active,1243,112,1,1,0
15421,opinion,1480832744,33,my family's sentiment is that jupiter has the most moons,not verified,active,4657,194,69,3,1
15422,opinion,8074543796,22,my family's sentiment is that the moon was once part of the earth,not verified,active,9182,3395,25,56,14
15423,opinion,2090868911,15,my family's sentiment is that neptune radiates more heat than it gets from the sun,not verified,active,4389,1928,314,42,12
15424,opinion,4709069154,17,my family's sentiment is that a day on mars is about the same length as on earth,not verified,active,1560,481,105,8,0
15425,opinion,7717277007,21,my family's sentiment is that the sun takes over one earth month to make a full rotation,not verified,active,5501,340,83,2,0
15426,opinion,3402525267,8,my family's sentiment is that the moon’s craters might be the coldest places in the solar system,not verified,active,5791,112,43,1,0
15427,opinion,8917878082,8,my family's sentiment is that pluto could theoretically sustain life,not verified,active,3238,1049,196,25,3
15428,opinion,3755065448,15,my family's sentiment is that there’s a planet made of diamonds two times the size of earth,not verified,active,1598,35,4,1,0
15429,opinion,8703937040,55,my family's sentiment is that there are currently 6 spacecrafts on mars,not verified,active,9383,2612,1024,11,0
15430,opinion,8867492407,18,my family's sentiment is that mars has running water,not verified,active,462,159,16,4,0
15431,opinion,5636545139,50,my family's sentiment is that it takes an average of 364 licks to get to the center of a lollipop,not verified,active,2872,923,2,20,7
15432,opinion,1787629672,42,my family's sentiment is that the bent joint in the legs of the flamingo is its ankles,verified,active,8365,1854,185,8,1
15433,opinion,8265602128,37,"my family's sentiment is that through the seasons, a reindeer’s eyes will change color",not verified,active,8139,1894,256,44,3
15434,opinion,4982496586,14,my family's sentiment is that canned pumpkins do not contain actual pumpkins,not verified,active,2210,404,104,4,0
15435,opinion,3423529297,51,my family's sentiment is that take out restaurants have been found in the remains of pompeii,not verified,active,7623,1442,79,0,0
15436,opinion,7737327736,59,my family's sentiment is that captive ravens can speak better than parrots,not verified,active,9144,809,204,9,1
15437,opinion,8490707059,24,my family's sentiment is that some trees in melbourne have email addresses,not verified,under scrutiny,9204,842,153,7,0
15438,opinion,3821687642,46,my family's sentiment is that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,verified,active,686,257,91,6,2
15439,opinion,1365372704,5,my family's sentiment is that antarctica is the only continent without any reptiles or snakes,not verified,active,2362,248,60,1,0
15440,opinion,7841230871,22,my family's sentiment is that no two tongue prints are alike,not verified,active,9864,2219,356,45,6
15441,opinion,9563868993,9,my family's sentiment is that australia has a bright pink lake,not verified,active,6897,2807,746,39,1
15442,opinion,5396380906,55,"my family's sentiment is that your heart beats 100,000 times a day",verified,active,5452,1772,330,34,13
15443,opinion,5970013027,44,"my family's sentiment is that at birth, baby pandas are smaller than mice",not verified,active,906,152,19,4,1
15444,opinion,1796092759,52,my family's sentiment is that penguins can jump as high as 9 feet in the air,not verified,active,7997,2808,638,14,2
15445,opinion,3421832543,58,my family's sentiment is that a pound of houseflies contains more protein than a pound of beef,not verified,active,1262,75,26,1,0
15446,opinion,7480828545,23,my family's sentiment is that cats sleep for two-thirds of their lives,not verified,active,9473,2919,151,28,1
15447,opinion,3274238195,26,my family's sentiment is that the eiffel tower leans away from the sun,not verified,active,2436,602,86,15,3
15448,opinion,8206473536,29,my family's sentiment is that the microwave oven was an accidental invention,not verified,active,6202,1937,310,21,5
15449,opinion,7582233642,24,my family's sentiment is that the netherlands is home to the population of tallest humans on earth,verified,active,9858,3117,24,44,4
15450,opinion,6253428102,43,my family's sentiment is that the red-billed quelea is the most common bird on earth,not verified,active,7365,1853,31,36,11
15451,opinion,6067589600,9,"my family's sentiment is that one type of parrot, kea parrots, laugh together when they're in a good mood",not verified,active,1268,380,74,4,1
15452,opinion,9071718377,53,my family's sentiment is that our sense of smell and taste decreases by 20%-50% during airplane flights,not verified,active,5493,2437,537,29,10
15453,opinion,8379801204,19,my family's sentiment is that bees can fly higher than mount everest,not verified,active,7713,486,97,3,1
15454,opinion,2818152800,35,my family's sentiment is that the eiffel tower gets taller during the summer,not verified,active,4832,173,20,0,0
15455,opinion,2894206689,29,my family's sentiment is that there are billions of eggs produced commercially each year,not verified,active,26,5,0,0,0
15456,opinion,8538308230,20,my family's sentiment is that the eye of an ostrich is bigger than its brain,not verified,active,7860,1268,341,16,4
15457,opinion,6729038055,36,my family's sentiment is that the continental tectonic plates move at the same rate that fingernails grow,verified,active,1517,176,47,4,1
15458,opinion,6745808832,34,my family's sentiment is that there are fewer stars in the sky than there are trees on earth,not verified,active,5197,169,18,1,0
15459,opinion,2794818271,35,my family's sentiment is that humans physically cannot hum while holding your nose,not verified,active,7140,196,23,1,0
15460,opinion,7286439138,19,my family's sentiment is that smelling green apples help with weight loss,not verified,active,8684,880,317,9,1
15461,opinion,9848182085,55,my family's sentiment is that the sound of knuckles cracking is actually gasses that are released when pressure is put on them,not verified,active,7912,53,0,1,0
15462,opinion,7410502930,16,my family's sentiment is that leeches were historically used to predict the weather,not verified,active,2506,936,184,12,3
15463,opinion,6507805707,52,my family's sentiment is that the largest recorded snowflake was 15 inches wide,not verified,under scrutiny,7011,1063,333,14,5
15464,opinion,2943968787,29,my family's sentiment is that cold water is just as cleansing as hot water,not verified,active,8650,794,197,11,2
15465,opinion,7521386277,57,my family's sentiment is that the folds in a chef’s hat represents the number of ways that someone can cook an egg,not verified,active,9641,2850,289,26,9
15466,opinion,7340353796,53,my family's sentiment is that more people speak english as their second language than those who use it as their primary language,not verified,active,8402,1299,335,3,0
15467,opinion,8468428079,7,my family's sentiment is that your fingernails on your dominant hand grow faster,not verified,active,5040,706,135,16,6
15468,opinion,5617218299,26,my family's sentiment is that frigate birds can sleep while flying,not verified,active,3474,951,5,22,1
15469,opinion,1444597935,28,my family's sentiment is that sloths can hold their breaths longer than dolphins,not verified,active,9307,3906,1022,58,20
15470,opinion,5719666179,53,my family's sentiment is that ravens are always aware when someone is watching them,not verified,active,1951,696,212,9,1
15471,opinion,1342446215,28,my family's sentiment is that the roar of a lion can be heard up to 5 miles away,not verified,active,770,233,61,4,0
15472,opinion,5626161570,37,my family's sentiment is that baby octopuses are the size of a flea,not verified,active,7123,1707,141,29,7
15473,opinion,3464667618,6,my family's sentiment is that you can burn calories just by standing,not verified,active,8686,907,274,20,0
15474,opinion,3337937094,11,my family's sentiment is that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,not verified,active,6899,1582,269,25,0
15475,opinion,3288508243,40,"my family's sentiment is that there are over 6,000 species of grass",not verified,active,9025,3532,856,7,0
15476,opinion,5609059812,44,my family's sentiment is that the earth holds about 11 quintillion pounds of air,not verified,active,1125,500,61,2,0
15477,opinion,3821544425,5,my family's sentiment is that the queens in ant colonies live for around 30 years,not verified,active,204,72,23,1,0
15478,opinion,6506358590,49,my family's sentiment is that the largest living thing on earth is a tree,not verified,active,1624,59,22,1,0
15479,opinion,7045444360,23,my family's sentiment is that you can fit about 400 grapevines in one acre of land,not verified,active,3158,699,116,4,1
15480,opinion,8972916967,13,my family's sentiment is that lightning strikes somewhere on earth about 100 times every second,not verified,active,7668,488,32,5,1
15481,opinion,5938769963,8,my family's sentiment is that ketchup leaves the bottle at a measured speed of 25 miles per year,not verified,active,8061,1499,446,1,0
15482,opinion,4903030271,14,my family's sentiment is that a giant tortoise that was believed to be extinct was found in the galapagos islands,not verified,active,9809,2823,721,5,1
15483,opinion,2742871000,34,my family's sentiment is that the longest recorded tennis match lasted for 11 hours,not verified,active,4094,665,92,5,1
15484,opinion,3803836225,47,my family's position is that we will all fly with individual jetpacks by 2032,not verified,active,9814,3216,681,61,1
15485,opinion,5556876607,37,my family's position is that drone deliveries are already happening and will become common by 2025,not verified,active,9192,2876,407,67,4
15486,opinion,4494809661,33,my family's position is that new elements have been discovered outside the periodic table,not verified,active,9226,1838,378,10,1
15487,opinion,2789307699,36,my family's position is that there are more microorganisms in one teaspoon of soil than people on the planet,not verified,active,6747,1869,696,34,9
15488,opinion,4951259636,25,my family's position is that yellowstone national park is home to a supervolcano,not verified,active,4906,2051,117,24,5
15489,opinion,4129466748,37,my family's position is that the most productive work day of the week is tuesday ,not verified,active,7271,799,128,13,2
15490,opinion,8406695497,6,"my family's position is that american industrialist andrew carnegie had a net worth of $475 million usd, worth over $300 billion usd today",not verified,active,6741,2500,859,1,0
15491,opinion,7301357092,47,my family's position is that seventy percent of small businesses are owned and operated by a single person.,not verified,active,7689,2609,503,42,16
15492,opinion,3111545436,10,my family's position is that 90% of goods are shipped by ocean freight,not verified,active,968,12,2,0,0
15493,opinion,9279235638,30,my family's position is that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,not verified,active,9410,2934,58,70,4
15494,opinion,4510844171,26,my family's position is that mobile phone use in india is nearly 100%,not verified,active,4987,1672,538,29,6
15495,opinion,4646083567,7,my family's position is that the average british driver will spend around 99 days of their life stuck in traffic,not verified,active,8666,1268,70,30,11
15496,opinion,7248271095,27,my family's position is that it would take less than a month to get to the moon by car at 60mph,not verified,active,7426,2301,267,37,8
15497,opinion,5901485388,59,my family's position is that the average car contains over 30000 unique parts,not verified,active,1564,417,127,4,1
15498,opinion,3895421801,14,my family's position is that windshield wipers were invented in 1905,not verified,active,5562,12,2,0,0
15499,opinion,9332083476,44,my family's position is that the car radio was first introduced in 1922,not verified,active,6833,1556,5,1,0
15500,opinion,2142260894,60,my family's position is that 90% of drivers admit to singing in the car,not verified,active,2526,711,125,6,1
15501,opinion,1316899359,42,my family's position is that the automotive industry employs about 9.9 million americans,not verified,active,7204,819,182,13,5
15502,opinion,5544757914,11,my family's position is that the oldest playable musical instruments were found in china ,not verified,active,8208,2198,335,9,3
15503,opinion,9073260837,54,my family's position is that the origins of the banjo instrument begin in africa,not verified,active,5632,926,82,8,3
15504,opinion,5029050441,47,"my family's position is that the oldest surviving song is around 3,500 years old",not verified,active,9653,1223,10,30,6
15505,opinion,9676432849,50,"my family's position is that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",not verified,under scrutiny,4566,1699,669,8,2
15506,opinion,9269811211,49,my family's position is that the harmonica is the best selling musical instrument,not verified,active,3710,519,167,2,1
15507,opinion,6461760216,19,my family's position is that half of retail purchases are now made through a mobile device,not verified,active,37,12,4,0,0
15508,opinion,4031860032,13,my family's position is that the average user checks their mobile phone around 150 times each day,not verified,active,4597,254,9,3,0
15509,opinion,7201749544,25,"my family's position is that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",not verified,active,8458,3543,230,57,10
15510,opinion,2159410410,15,"my family's position is that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",not verified,active,553,178,3,3,0
15511,opinion,2643848422,24,my family's position is that the first cruise ship set sail in 1900,not verified,active,5902,972,83,4,0
15512,opinion,9273667226,17,my family's position is that one-third of the world’s airports are located in the u.s.,not verified,banned,2820,350,3,1,0
15513,opinion,5002210905,51,"my family's position is that london, england has the world's oldest subway system",not verified,active,7009,1874,564,40,5
15514,opinion,9997865758,46,my family's position is that dolphins are mammals,not verified,under scrutiny,2067,176,59,2,0
15515,opinion,7855289880,30,my family's position is that a dog’s sense of smell is much more powerful than a human's,not verified,active,6310,1231,237,30,0
15516,opinion,9597082003,41,my family's position is that the cheetah is the fastest land animal on earth,not verified,active,4286,141,39,2,0
15517,opinion,3106965605,6,my family's position is that reindeer grow new antlers every year,not verified,banned,7520,2165,408,19,5
15518,opinion,1497300152,60,"my family's position is that a common garden snail has over 12,000 teeth",verified,active,1020,350,126,3,1
15519,opinion,3677938944,52,my family's position is that footprints left on the moon won’t disappear as there is no wind,not verified,under scrutiny,6537,2351,555,4,1
15520,opinion,4229271934,49,my family's position is that it snows metal and rains acid on venus,not verified,active,8696,3471,1057,79,6
15521,opinion,5272157862,22,my family's position is that sputnik was the first artificial satellite in space,not verified,active,2762,1040,18,10,1
15522,opinion,9699968982,30,my family's position is that the sunset is blue on mars,verified,under scrutiny,3300,539,9,3,1
15523,opinion,4550352947,41,my family's position is that the chinese began to document halley’s comet in 240 b.c.,not verified,active,5908,82,12,2,0
15524,opinion,5673983531,19,my family's position is that the moon was once part of the earth,verified,banned,9900,3624,286,4,0
15525,opinion,7710629048,34,my family's position is that neptune radiates more heat than it gets from the sun,not verified,active,6397,2811,158,47,17
15526,opinion,3739146624,6,my family's position is that australia is wider than the moon,not verified,active,1169,254,3,3,1
15527,opinion,7204676194,7,my family's position is that a day on mars is about the same length as on earth,not verified,active,6690,239,50,2,0
15528,opinion,4383910225,43,my family's position is that 5 dwarf planets are recognized in the solar system,not verified,active,2470,623,244,13,2
15529,opinion,4292891895,59,my family's position is that there are more stars in the universe than grains of sand on earth,not verified,active,6236,1064,364,18,6
15530,opinion,4689571974,58,my family's position is that the moon’s craters might be the coldest places in the solar system,not verified,active,8860,1876,201,4,1
15531,opinion,8655527161,50,my family's position is that it rains diamonds on jupiter and saturn,not verified,active,9515,468,98,7,2
15532,opinion,5512384176,24,my family's position is that mars has running water,not verified,active,6922,2212,292,3,1
15533,opinion,6230515992,12,my family's position is that there is a world championship for throwing mobile phones,not verified,active,4534,1763,564,24,3
15534,opinion,1243051463,56,"my family's position is that through the seasons, a reindeer’s eyes will change color",not verified,active,642,128,46,3,1
15535,opinion,4899588022,44,my family's position is that the pupil of a goat is rectangular,not verified,active,334,55,18,1,0
15536,opinion,7584623046,59,my family's position is that take out restaurants have been found in the remains of pompeii,not verified,active,2883,797,2,2,0
15537,opinion,4788727477,39,my family's position is that evidence from seymour island suggest that penguins were once 6 ft tall,not verified,active,7716,1698,464,23,2
15538,opinion,4535071206,19,my family's position is that the scottish were the first people to fry chicken,not verified,active,1453,39,4,0,0
15539,opinion,5448879696,27,my family's position is that a banana is technically a berry,not verified,active,5911,143,57,2,0
15540,opinion,7450739935,24,my family's position is that avocados never ripen while they are still attached to the tree,not verified,active,421,181,35,4,1
15541,opinion,9208681279,7,my family's position is that the brain is the fattiest organ in the body,not verified,active,1783,305,72,5,1
15542,opinion,9957504298,10,"my family's position is that your heart beats 100,000 times a day",not verified,active,6260,2341,482,3,1
15543,opinion,8401512455,49,my family's position is that j is the only letter that doesn’t appear on the periodic table of elements,not verified,active,4143,654,227,12,1
15544,opinion,5261930545,42,my family's position is that humans can’t taste food without saliva,not verified,active,1379,558,187,4,2
15545,opinion,6158920552,16,my family's position is that may 22nd is the least common birth date,verified,banned,5311,1022,323,25,8
15546,opinion,3763927475,40,my family's position is that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,not verified,active,2057,51,19,1,0
15547,opinion,6457183760,48,my family's position is that a pound of houseflies contains more protein than a pound of beef,not verified,active,9766,2235,882,6,2
15548,opinion,3250206488,32,my family's position is that the eiffel tower leans away from the sun,not verified,active,1512,339,43,3,1
15549,opinion,7359012676,54,my family's position is that a blue whale's heartbeat can be heard from two miles away,not verified,active,9784,1679,3,2,0
15550,opinion,8645948738,42,"my family's position is that the canary islands are named after types of dogs, not birds",verified,active,178,78,4,2,0
15551,opinion,6604698081,21,my family's position is that the netherlands is home to the population of tallest humans on earth,not verified,active,9066,3657,1116,73,21
15552,opinion,2543783717,34,my family's position is that the red-billed quelea is the most common bird on earth,not verified,active,3363,505,64,13,5
15553,opinion,7538577349,14,my family's position is that black cats are good luck in britain and japan,not verified,under scrutiny,5161,1912,451,27,4
15554,opinion,4860932085,57,my family's position is that our sense of smell and taste decreases by 20%-50% during airplane flights,not verified,active,3617,138,4,1,0
15555,opinion,8108255251,30,my family's position is that armadillos have bulletproof shells,not verified,active,4527,1060,322,6,2
15556,opinion,3114802947,12,"my family's position is that blue whales eat 500,000 calories in 1 mouthful on average",not verified,active,7688,1771,446,30,10
15557,opinion,6723027256,40,my family's position is that only one-fourth of the sahara desert is sandy,not verified,active,9543,2442,906,7,2
15558,opinion,5503825573,39,my family's position is that the first commercial airplane flight lasted 23 minutes,not verified,active,4876,1254,335,16,3
15559,opinion,8848821828,38,my family's position is that 170-year-old champagne was found under the baltic sea,not verified,active,6115,1036,361,21,3
15560,opinion,3233420780,29,my family's position is that the eye of an ostrich is bigger than its brain,not verified,active,8067,2122,761,34,13
15561,opinion,5516521147,60,my family's position is that a candle’s flame is blue in zero gravity,not verified,active,3820,609,161,10,3
15562,opinion,2064384039,40,my family's position is that buttermilk does not contain any butter,not verified,active,5267,398,158,5,1
15563,opinion,4592115205,16,my family's position is that the continental tectonic plates move at the same rate that fingernails grow,verified,active,7031,1127,161,19,7
15564,opinion,2788783278,54,my family's position is that children are born less frequently on saturdays,not verified,active,9307,2146,812,1,0
15565,opinion,6249554497,34,my family's position is that smelling green apples help with weight loss,not verified,active,5151,1969,74,21,8
15566,opinion,6903342718,31,my family's position is that outerspace partly smells like diesel fuel and barbeque,not verified,active,5943,2066,403,20,3
15567,opinion,3800037551,15,my family's position is that one strand of hair can hold up to 3 ounces of weight,not verified,active,9851,580,74,9,2
15568,opinion,4471250740,22,my family's position is that leeches were historically used to predict the weather,not verified,active,5470,1459,438,24,6
15569,opinion,3116505249,33,my family's position is that the largest recorded snowflake was 15 inches wide,not verified,active,9170,459,42,6,1
15570,opinion,4198506878,31,my family's position is that bottled water has an expiration date,not verified,under scrutiny,4084,1165,172,20,6
15571,opinion,4153104727,12,"my family's position is that the odds of getting a set of cards referred to as a royal flush is 1 in 649,740",not verified,active,3894,833,7,15,6
15572,opinion,4387752234,36,my family's position is that driving south from detroit will lead to canada,not verified,active,7179,359,137,6,0
15573,opinion,1241111090,59,my family's position is that more people speak english as their second language than those who use it as their primary language,not verified,active,6630,760,107,11,1
15574,opinion,7044417801,57,my family's position is that sea otters are born unable to swim,not verified,active,5138,1733,1,39,9
15575,opinion,7859379814,26,my family's position is that the opposite sides of dice will always equal 7,not verified,active,5514,773,290,7,2
15576,opinion,4265081351,12,my family's position is that bananas get their curved shape by growing towards the sun,not verified,active,1406,288,33,6,1
15577,opinion,5012353218,26,my family's position is that frigate birds can sleep while flying,not verified,active,8956,2535,143,31,11
15578,opinion,1663150334,52,my family's position is that technicolored squirrels roam the lands of southern india,not verified,active,3535,616,187,4,1
15579,opinion,8991867314,15,my family's position is that the chicken is the closest relative to the t-rex,not verified,active,1293,134,1,1,0
15580,opinion,3206489962,33,my family's position is that sloths can hold their breaths longer than dolphins,not verified,active,8673,3303,821,27,6
15581,opinion,1881377919,54,my family's position is that the roar of a lion can be heard up to 5 miles away,not verified,under scrutiny,6987,2325,397,47,15
15582,opinion,5530993258,18,my family's position is that honeybees can recognize human faces,not verified,active,9618,931,95,4,1
15583,opinion,2212621852,10,my family's position is that you can burn calories just by standing,not verified,active,7764,588,9,7,2
15584,opinion,9733498337,22,my family's position is that flossing your teeth improves memory,not verified,under scrutiny,4613,1820,207,9,1
15585,opinion,2435261829,40,my family's position is that lemurs were previously the size of gorillas,not verified,active,8189,1928,506,8,3
15586,opinion,4028984997,12,my family's position is that a shape with 26 sides is known as a rhombicuboctahedron,verified,active,454,151,2,3,1
15587,opinion,8801793549,36,"my family's position is that there are over 6,000 species of grass",not verified,active,3045,148,5,3,1
15588,opinion,3950142818,44,my family's position is that china is the world’s largest silk producer,not verified,under scrutiny,2244,852,260,7,1
15589,opinion,5656952223,31,my family's position is that strawberries are the only known fruit to grow their seeds externally,not verified,active,1085,358,16,5,1
15590,opinion,9490679269,20,my family's reasoning is that humans will live on mars by 2035,not verified,active,5238,28,7,0,0
15591,opinion,6864086048,53,my family's reasoning is that nucelear fission is now being used to produce electricity,verified,under scrutiny,2292,306,100,7,2
15592,opinion,9802275853,22,my family's reasoning is that new elements have been discovered outside the periodic table,not verified,active,1803,341,33,2,0
15593,opinion,6015458261,20,my family's reasoning is that iceland is growing 5 centimeters per year,not verified,active,9571,4241,964,69,9
15594,opinion,5149354953,51,my family's reasoning is that damascus is the oldest continuously inhabited city in the world,verified,active,4679,1226,429,5,2
15595,opinion,5094154197,21,my family's reasoning is that it snows in the sahara desert,not verified,active,3906,1234,365,19,6
15596,opinion,9310755068,10,my family's reasoning is that 20% of the world's oxygen is produced in the amazon jungles,not verified,active,2579,1117,137,8,3
15597,opinion,4924823936,35,my family's reasoning is that there are about 582 million entrepreneurs in the world,verified,active,6598,271,4,2,1
15598,opinion,5343338164,40,my family's reasoning is that the rubik's cube is the best-selling product of all time,not verified,active,4262,1834,647,15,1
15599,opinion,7496901159,52,my family's reasoning is that more businesses will be owned by women than men by 2045,verified,active,3174,942,119,20,1
15600,opinion,9766522052,47,my family's reasoning is that gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,not verified,active,9226,3949,959,45,2
15601,opinion,2917678718,37,my family's reasoning is that the average car contains over 30000 unique parts,not verified,active,3284,1282,258,30,2
15602,opinion,6619715190,13,my family's reasoning is that windshield wipers were invented in 1905,not verified,active,8294,1827,129,7,2
15603,opinion,6768612905,32,my family's reasoning is that the first electric vehicle was created in 1832,not verified,active,7638,2670,236,16,3
15604,opinion,4891357970,38,my family's reasoning is that the highest total mileage clocked by a single car is 2850000 million miles,not verified,active,1558,587,134,12,3
15605,opinion,7883195478,17,my family's reasoning is that the average car has more than 100 miles of code in the vehicle’s internal computer,not verified,active,9890,3700,746,87,14
15606,opinion,1466202446,6,my family's reasoning is that 90% of drivers admit to singing in the car,verified,active,819,147,4,2,0
15607,opinion,5415784587,16,my family's reasoning is that the earliest playable recording of a person singing was recorded in 1860,not verified,active,2220,305,29,1,0
15608,opinion,8186835255,5,my family's reasoning is that vinyl record sales now surpass compact disc sales,not verified,active,2225,305,4,3,1
15609,opinion,6080559074,13,my family's reasoning is that the band metallica is the first and only group to play on all seven continents,not verified,active,5005,2125,351,36,12
15610,opinion,4705694633,23,my family's reasoning is that violins are constructed from 70 individual wooden pieces,not verified,active,3522,104,37,1,0
15611,opinion,9700629189,33,"my family's reasoning is that the best selling single of all time is ""white christmas"" by bing crosby",verified,active,2032,837,267,13,2
15612,opinion,1732923798,5,my family's reasoning is that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,not verified,active,2077,24,2,0,0
15613,opinion,9567460321,10,my family's reasoning is that the most watched summer olympics event for the past 20 years has been gymnastics ,not verified,under scrutiny,1701,79,31,1,0
15614,opinion,8527801417,59,my family's reasoning is that the longest recorded cricket match lasted 14 days ,not verified,active,9256,236,81,5,1
15615,opinion,7217313268,28,my family's reasoning is that badminton is the fastest ball and net sport in the world,not verified,active,8250,3645,56,86,27
15616,opinion,9149460458,8,my family's reasoning is that cannonballs were the first objects thrown in international shot put events in the early 1900s,not verified,active,5893,2225,697,4,1
15617,opinion,6178670122,9,"my family's reasoning is that at the first modern olympics, winners were awarded silver medals",not verified,active,3848,1007,232,19,2
15618,opinion,5829970439,49,my family's reasoning is that the longest commercial flight in history took around 30 hours ,not verified,active,1133,348,110,2,0
15619,opinion,1604913423,49,"my family's reasoning is that the city with the largest bus network in the world is jakarta, indonesia",not verified,active,5259,1901,463,43,5
15620,opinion,7051337374,45,my family's reasoning is that a dog’s sense of smell is much more powerful than a human's,not verified,active,4872,2083,752,30,2
15621,opinion,9462295099,33,my family's reasoning is that dragonflies can see in all directions at the same time,not verified,active,536,186,15,4,2
15622,opinion,1762979900,39,my family's reasoning is that the cheetah is the fastest land animal on earth,not verified,active,3774,587,222,5,0
15623,opinion,9690674306,12,my family's reasoning is that adult cats only meow to humans ,verified,active,7453,1080,53,8,0
15624,opinion,7334026921,17,my family's reasoning is that some sharks can glow in the dark,not verified,active,3598,905,354,20,2
15625,opinion,7265429467,6,my family's reasoning is that some ants can lift up to 20 times their own body weight,not verified,active,3852,1695,445,31,2
15626,opinion,6418008689,18,my family's reasoning is that footprints left on the moon won’t disappear as there is no wind,not verified,active,3705,618,211,11,0
15627,opinion,9329158150,5,my family's reasoning is that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,verified,active,948,44,7,0,0
15628,opinion,6353274041,53,my family's reasoning is that jupiter has the most moons,not verified,active,606,185,27,0,0
15629,opinion,7968966318,30,my family's reasoning is that sputnik was the first artificial satellite in space,not verified,active,4050,39,3,1,0
15630,opinion,8072400534,59,my family's reasoning is that halley’s comet won’t be seen again until 2061,not verified,active,9348,991,35,20,1
15631,opinion,2581513720,45,my family's reasoning is that australia is wider than the moon,not verified,active,7826,75,1,1,0
15632,opinion,8239848537,11,my family's reasoning is that a day on mars is about the same length as on earth,not verified,active,1389,567,61,14,1
15633,opinion,4925502684,33,my family's reasoning is that a single day on venus takes 243 earth days,not verified,active,5723,1697,422,3,1
15634,opinion,6575568678,54,my family's reasoning is that the moon’s craters might be the coldest places in the solar system,not verified,active,370,76,22,1,0
15635,opinion,6318691163,15,my family's reasoning is that there’s a planet made of diamonds two times the size of earth,not verified,under scrutiny,1119,175,55,0,0
15636,opinion,7229495743,29,my family's reasoning is that there are currently 6 spacecrafts on mars,not verified,active,2064,315,3,5,2
15637,opinion,3812630418,19,my family's reasoning is that there might be a huge planet in this solar system,not verified,active,896,245,25,2,1
15638,opinion,7218807141,60,my family's reasoning is that marie curie is the only person with two nobel prizes in different sciences,not verified,active,7597,235,71,1,0
15639,opinion,5277430644,53,my family's reasoning is that it takes an average of 364 licks to get to the center of a lollipop,not verified,active,3841,602,219,1,0
15640,opinion,7866215616,45,my family's reasoning is that the bent joint in the legs of the flamingo is its ankles,not verified,active,9845,1627,67,8,1
15641,opinion,4623322271,17,my family's reasoning is that the pupil of a goat is rectangular,not verified,active,7645,2935,661,27,5
15642,opinion,6546179111,37,my family's reasoning is that a double rainbow is a mirror image of the first rainbow,not verified,active,2266,315,20,1,0
15643,opinion,8579112965,28,my family's reasoning is that chihuahuas have the largest brain among dogs,not verified,active,9467,2251,708,35,14
15644,opinion,4475934251,26,my family's reasoning is that elephants will console each other during stressful situations,not verified,under scrutiny,4021,1732,30,23,8
15645,opinion,7900334397,14,my family's reasoning is that avocados never ripen while they are still attached to the tree,verified,active,8270,2689,335,15,4
15646,opinion,4756528824,23,my family's reasoning is that some trees in melbourne have email addresses,not verified,active,2450,183,28,4,1
15647,opinion,6652673632,25,my family's reasoning is that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,not verified,under scrutiny,9357,4125,1343,96,27
15648,opinion,7345810735,35,my family's reasoning is that baked beans are not actually baked,not verified,active,6903,1815,573,10,1
15649,opinion,4817072920,55,my family's reasoning is that no two tongue prints are alike,not verified,active,6639,67,20,0,0
15650,opinion,7211605307,45,my family's reasoning is that people don’t sneeze in their sleep,not verified,active,684,85,10,2,1
15651,opinion,5951638356,46,my family's reasoning is that a full jumbo jet tank has enough fuel to drive a car around the world four times,not verified,active,9337,349,139,2,0
15652,opinion,8878110661,55,my family's reasoning is that humans can’t taste food without saliva,not verified,active,451,32,2,0,0
15653,opinion,3677459575,13,my family's reasoning is that may 22nd is the least common birth date,not verified,active,3126,952,193,21,7
15654,opinion,5410949346,43,my family's reasoning is that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,not verified,active,4076,200,31,2,1
15655,opinion,3821941315,30,my family's reasoning is that a pound of houseflies contains more protein than a pound of beef,not verified,active,9900,3316,542,77,26
