#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
18990,claim,9126155401,42,research shows that the number of businesses is declining.,not verified,banned,341510.0,102410.0,22890.0,9204.0,207.0
18991,claim,9955004172,55,someone shared with me that the number of businesses is declining.,not verified,active,172959.0,52624.0,9822.0,1263.0,294.0
18992,claim,1177112645,30,a friend told me that there are more microbes than stars.,not verified,active,8281.0,3040.0,359.0,156.0,23.0
18993,opinion,9777047490,26,a friend told me that the number of businesses is declining.,not verified,active,15890.0,3911.0,634.0,303.0,46.0
18994,opinion,2447362888,31,a friend told me that the number of businesses is declining.,not verified,active,96558.0,23232.0,3726.0,1328.0,239.0
18995,opinion,9208247004,35,i heard that there are more microbes than stars.,not verified,active,18211.0,4643.0,632.0,183.0,19.0
18996,claim,6216224778,37,studies indicate that the number of businesses is declining.,not verified,banned,793048.0,270223.0,54401.0,22059.0,886.0
18997,claim,3645959965,9,a friend told me that american industrial output has tripled.,not verified,active,67423.0,24847.0,5207.0,1482.0,161.0
18998,claim,9468381257,52,someone shared with me that the number of businesses is declining.,not verified,active,6734.0,2507.0,299.0,141.0,16.0
18999,claim,4890591345,37,research shows that the metro of st. petersburg is deepest.,not verified,banned,248279.0,75074.0,19164.0,7921.0,703.0
19000,opinion,3629571336,14,research shows that the metro of st. petersburg is deepest.,not verified,active,5808.0,1070.0,241.0,116.0,3.0
19001,claim,5459038967,7,research shows that the number of businesses is declining.,not verified,under review,33969.0,12795.0,2644.0,505.0,33.0
19002,claim,1159986995,45,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,13520.0,4488.0,591.0,130.0,17.0
19003,claim,6353776565,52,i heard that american industrial output has tripled.,not verified,under review,54592.0,20085.0,4521.0,801.0,125.0
19004,claim,9566717252,8,someone shared with me that the metro of st. petersburg is deepest.,not verified,under review,528121.0,180318.0,39099.0,4174.0,193.0
19005,opinion,6651114408,10,someone shared with me that there are more microbes than stars.,verified,active,54225.0,13910.0,2517.0,736.0,52.0
19006,claim,4361234838,47,research shows that the number of businesses is declining.,not verified,active,42855.0,12952.0,1733.0,828.0,26.0
19007,opinion,2318864092,55,a friend told me that the number of businesses is declining.,not verified,active,56321.0,12322.0,2926.0,1229.0,160.0
19008,opinion,3710035294,17,research shows that the number of businesses is declining.,not verified,active,104608.0,19994.0,3688.0,473.0,82.0
19009,claim,4999841449,6,i heard that drone deliveries are becoming more common.,not verified,under review,193824.0,68557.0,17325.0,8274.0,525.0
19010,claim,7668987112,7,i heard that drone deliveries are becoming more common.,not verified,banned,217059.0,79990.0,11172.0,5288.0,187.0
19011,opinion,4181388856,34,research shows that american industrial output has tripled.,not verified,active,81623.0,18658.0,2458.0,1008.0,80.0
19012,opinion,4861448427,43,a friend told me that there are more microbes than stars.,not verified,active,59475.0,11592.0,2508.0,858.0,138.0
19013,claim,1216918102,35,i heard that drone deliveries are becoming more common.,not verified,banned,134040.0,43427.0,7850.0,3231.0,198.0
19014,claim,4864475070,46,studies indicate that the metro of st. petersburg is deepest.,not verified,under review,56492.0,17732.0,3859.0,958.0,50.0
19015,claim,4460345079,56,someone shared with me that the number of businesses is declining.,not verified,banned,194159.0,70981.0,17104.0,5362.0,165.0
19016,claim,4922531826,13,i heard that the number of businesses is declining.,not verified,active,23285.0,7267.0,958.0,110.0,53.0
19017,claim,7976987922,19,i heard that american industrial output has tripled.,not verified,under review,332412.0,105689.0,21694.0,6366.0,503.0
19018,claim,1126287448,5,someone shared with me that the number of businesses is declining.,not verified,under review,117730.0,35805.0,8801.0,1743.0,338.0
19019,claim,4834479435,16,i heard that american industrial output has tripled.,not verified,active,39475.0,14893.0,2151.0,471.0,88.0
19020,claim,1867229566,31,someone shared with me that the metro of st. petersburg is deepest.,not verified,banned,4658.0,1599.0,278.0,101.0,5.0
19021,claim,6345157110,12,a friend told me that the metro of st. petersburg is deepest.,not verified,active,97198.0,34273.0,5734.0,1347.0,251.0
19022,opinion,5676947535,28,a friend told me that drone deliveries are becoming more common.,not verified,active,133799.0,30055.0,6745.0,2776.0,156.0
19023,opinion,7643362256,16,studies indicate that american industrial output has tripled.,not verified,active,206822.0,51738.0,6119.0,1111.0,326.0
19024,opinion,7090080117,32,someone shared with me that there are more microbes than stars.,not verified,active,4011.0,768.0,208.0,60.0,4.0
19025,claim,1069538267,9,research shows that the number of businesses is declining.,not verified,active,11105.0,3635.0,615.0,181.0,20.0
19026,opinion,2876933815,58,someone shared with me that the number of businesses is declining.,not verified,active,34159.0,8154.0,1409.0,327.0,64.0
19027,claim,4243905870,49,a friend told me that the metro of st. petersburg is deepest.,not verified,under review,6303.0,2337.0,318.0,97.0,11.0
19028,opinion,2158600798,56,someone shared with me that american industrial output has tripled.,not verified,active,51448.0,13202.0,2377.0,413.0,21.0
19029,claim,3520214848,32,studies indicate that drone deliveries are becoming more common.,not verified,under review,159930.0,53180.0,11654.0,3410.0,134.0
19030,claim,5662473871,10,i heard that the metro of st. petersburg is deepest.,not verified,active,,,,,
19031,opinion,6910848037,55,i heard that drone deliveries are becoming more common.,not verified,active,160.0,31.0,5.0,1.0,0.0
19032,opinion,6630845825,32,i heard that there are more microbes than stars.,not verified,active,253603.0,65289.0,8617.0,1530.0,133.0
19033,opinion,8163185054,22,research shows that american industrial output has tripled.,not verified,active,29932.0,6765.0,1442.0,564.0,83.0
19034,claim,2734488689,18,i heard that the metro of st. petersburg is deepest.,not verified,under review,725052.0,252795.0,43736.0,14339.0,1925.0
19035,claim,4549723405,30,a friend told me that there are more microbes than stars.,not verified,active,44397.0,14894.0,2231.0,1073.0,38.0
19036,claim,3421080024,30,studies indicate that american industrial output has tripled.,not verified,active,69959.0,21118.0,5086.0,733.0,122.0
19037,opinion,4831391709,9,i heard that drone deliveries are becoming more common.,verified,active,80784.0,16940.0,4308.0,1432.0,104.0
19038,opinion,5898066126,31,i heard that drone deliveries are becoming more common.,not verified,active,42116.0,8797.0,2151.0,684.0,67.0
19039,opinion,8048669828,35,a friend told me that the metro of st. petersburg is deepest.,not verified,active,56896.0,11990.0,1850.0,309.0,164.0
19040,claim,2568368048,11,i heard that american industrial output has tripled.,not verified,active,32338.0,11152.0,1988.0,433.0,43.0
19041,opinion,7588344190,28,i heard that drone deliveries are becoming more common.,not verified,active,48347.0,12425.0,1534.0,286.0,136.0
19042,claim,6201328898,15,someone shared with me that the number of businesses is declining.,not verified,active,151400.0,50652.0,7787.0,3098.0,74.0
19043,claim,7546805236,56,research shows that american industrial output has tripled.,not verified,active,219186.0,80105.0,15771.0,2974.0,536.0
19044,opinion,6026407319,14,a friend told me that drone deliveries are becoming more common.,verified,active,49385.0,12249.0,2335.0,399.0,85.0
19045,opinion,2561126345,49,someone shared with me that there are more microbes than stars.,verified,active,43844.0,7976.0,2371.0,527.0,72.0
19046,claim,4222392098,53,someone shared with me that american industrial output has tripled.,not verified,banned,999817.0,284192.0,89604.0,29281.0,1438.0
19047,claim,7048163969,39,studies indicate that the metro of st. petersburg is deepest.,not verified,banned,237824.0,72570.0,12049.0,4759.0,479.0
19048,claim,7659579903,54,studies indicate that american industrial output has tripled.,not verified,under review,260744.0,80377.0,14041.0,5021.0,454.0
19049,claim,3424821485,51,a friend told me that the number of businesses is declining.,not verified,active,54704.0,18360.0,2264.0,672.0,28.0
19050,claim,3765042596,33,a friend told me that there are more microbes than stars.,not verified,active,30678.0,10124.0,2523.0,939.0,67.0
19051,claim,1631363352,25,someone shared with me that there are more microbes than stars.,not verified,active,54823.0,19929.0,3837.0,1694.0,65.0
19052,claim,5049027521,54,i heard that the metro of st. petersburg is deepest.,not verified,banned,404104.0,135490.0,24722.0,11775.0,817.0
19053,opinion,9826243244,43,a friend told me that american industrial output has tripled.,not verified,active,143624.0,32286.0,5683.0,2365.0,171.0
19054,opinion,6102204254,14,research shows that drone deliveries are becoming more common.,not verified,active,36941.0,8015.0,1370.0,252.0,11.0
19055,claim,3144103736,24,research shows that american industrial output has tripled.,not verified,active,20330.0,6285.0,1154.0,501.0,37.0
19056,opinion,1696928193,22,i heard that drone deliveries are becoming more common.,not verified,active,669.0,161.0,17.0,3.0,1.0
19057,opinion,8326090445,26,studies indicate that american industrial output has tripled.,not verified,active,56531.0,11914.0,1609.0,722.0,33.0
19058,claim,7505566856,59,i heard that drone deliveries are becoming more common.,not verified,active,174616.0,53112.0,14864.0,2267.0,103.0
19059,claim,9544441185,52,someone shared with me that the metro of st. petersburg is deepest.,not verified,banned,451372.0,165472.0,29172.0,12680.0,719.0
19060,opinion,9857037552,49,a friend told me that there are more microbes than stars.,not verified,active,20224.0,4949.0,950.0,175.0,60.0
19061,opinion,2733125837,34,studies indicate that the metro of st. petersburg is deepest.,not verified,active,27093.0,5665.0,1147.0,207.0,55.0
19062,opinion,5624431434,23,a friend told me that american industrial output has tripled.,not verified,active,42046.0,9760.0,1084.0,494.0,124.0
19063,opinion,8852770885,29,i heard that the number of businesses is declining.,verified,active,58359.0,12204.0,2719.0,696.0,138.0
19064,claim,6187166712,36,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,10126.0,3359.0,764.0,227.0,12.0
19065,claim,8637667654,25,someone shared with me that the number of businesses is declining.,not verified,banned,971054.0,289525.0,62522.0,21546.0,1245.0
19066,claim,4416931771,33,a friend told me that american industrial output has tripled.,not verified,active,26749.0,9047.0,1995.0,331.0,31.0
19067,claim,4834689574,28,i heard that there are more microbes than stars.,not verified,under review,347903.0,124330.0,19290.0,2568.0,725.0
19068,claim,5011240147,37,i heard that there are more microbes than stars.,not verified,active,121198.0,35444.0,9382.0,3900.0,94.0
19069,claim,5720916485,49,research shows that the metro of st. petersburg is deepest.,not verified,banned,26260.0,9810.0,1157.0,163.0,37.0
19070,claim,4034512279,9,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,57529.0,20469.0,3535.0,791.0,78.0
19071,claim,3917374527,36,a friend told me that the metro of st. petersburg is deepest.,not verified,active,50145.0,18216.0,4476.0,804.0,133.0
19072,claim,7451233712,19,someone shared with me that there are more microbes than stars.,not verified,active,14254.0,4801.0,829.0,158.0,30.0
19073,claim,8886023028,34,a friend told me that the metro of st. petersburg is deepest.,not verified,active,164772.0,50152.0,12519.0,1577.0,420.0
19074,claim,6335157734,29,i heard that the number of businesses is declining.,not verified,active,31972.0,9049.0,2862.0,1127.0,53.0
19075,claim,7628709595,23,a friend told me that drone deliveries are becoming more common.,not verified,active,5179.0,1692.0,274.0,137.0,5.0
19076,opinion,4933745578,37,a friend told me that there are more microbes than stars.,not verified,active,310395.0,65613.0,10302.0,2742.0,633.0
19077,opinion,5224957641,58,research shows that the number of businesses is declining.,not verified,active,52494.0,11052.0,2773.0,480.0,47.0
19078,claim,8608404003,50,a friend told me that drone deliveries are becoming more common.,not verified,active,46886.0,15343.0,3631.0,1599.0,46.0
19079,claim,8306815481,29,i heard that american industrial output has tripled.,not verified,banned,299273.0,99328.0,22080.0,7508.0,277.0
19080,opinion,7065873785,19,research shows that the metro of st. petersburg is deepest.,not verified,active,39030.0,7913.0,1733.0,199.0,73.0
19081,opinion,9549796063,38,i heard that the metro of st. petersburg is deepest.,verified,active,22346.0,4368.0,1061.0,327.0,56.0
19082,opinion,6141293691,13,studies indicate that the number of businesses is declining.,not verified,active,9603.0,1931.0,404.0,80.0,10.0
19083,claim,6352463561,59,someone shared with me that there are more microbes than stars.,not verified,active,83190.0,28456.0,4018.0,1388.0,91.0
19084,opinion,7477073755,59,studies indicate that drone deliveries are becoming more common.,not verified,active,20099.0,4527.0,983.0,471.0,56.0
19085,opinion,9131737231,31,someone shared with me that the number of businesses is declining.,not verified,active,36325.0,7467.0,923.0,228.0,108.0
19086,opinion,9084671445,21,someone shared with me that there are more microbes than stars.,verified,active,35554.0,9054.0,1693.0,276.0,103.0
19087,claim,8520615661,48,a friend told me that the number of businesses is declining.,not verified,active,67430.0,19713.0,5900.0,1897.0,95.0
19088,opinion,8862223295,43,a friend told me that american industrial output has tripled.,not verified,active,57629.0,11483.0,2825.0,843.0,39.0
19089,opinion,6241338480,9,i heard that the number of businesses is declining.,not verified,active,27546.0,6845.0,1137.0,341.0,37.0
19090,opinion,5867445987,14,studies indicate that the number of businesses is declining.,not verified,active,27760.0,6908.0,1035.0,506.0,40.0
19091,claim,8700786800,53,studies indicate that the number of businesses is declining.,not verified,under review,182727.0,51536.0,8341.0,990.0,505.0
19092,opinion,5898001230,25,i heard that the metro of st. petersburg is deepest.,not verified,active,20845.0,4168.0,969.0,176.0,45.0
19093,claim,1867133465,29,research shows that drone deliveries are becoming more common.,not verified,active,62148.0,17411.0,3240.0,1021.0,167.0
19094,claim,3023221923,28,a friend told me that the number of businesses is declining.,not verified,active,41315.0,12133.0,3650.0,1123.0,64.0
19095,opinion,8150700223,38,i heard that drone deliveries are becoming more common.,not verified,active,2620.0,633.0,95.0,17.0,4.0
19096,claim,7736439335,46,research shows that the number of businesses is declining.,not verified,banned,281081.0,89165.0,21188.0,4471.0,172.0
19097,opinion,2636776178,16,a friend told me that american industrial output has tripled.,not verified,active,155104.0,37861.0,7040.0,2505.0,368.0
19098,opinion,1481008559,36,i heard that the metro of st. petersburg is deepest.,not verified,active,5787.0,1147.0,255.0,84.0,6.0
19099,claim,6666201574,30,a friend told me that american industrial output has tripled.,not verified,banned,238507.0,71248.0,19318.0,3166.0,515.0
19100,opinion,2392496843,49,studies indicate that drone deliveries are becoming more common.,not verified,active,55095.0,10244.0,2276.0,308.0,18.0
19101,opinion,8739294823,35,studies indicate that american industrial output has tripled.,not verified,active,158205.0,28912.0,6246.0,1217.0,127.0
19102,claim,1114503298,39,a friend told me that drone deliveries are becoming more common.,not verified,active,1353.0,392.0,68.0,14.0,2.0
19103,opinion,3040484197,12,a friend told me that there are more microbes than stars.,not verified,under review,121909.0,30785.0,5141.0,2010.0,332.0
19104,claim,5643741058,46,someone shared with me that the number of businesses is declining.,not verified,active,3468.0,1089.0,207.0,35.0,7.0
19105,claim,3932003369,9,studies indicate that the metro of st. petersburg is deepest.,not verified,active,15450.0,4888.0,1348.0,284.0,25.0
19106,claim,4933492075,44,a friend told me that american industrial output has tripled.,not verified,active,40430.0,11438.0,2582.0,502.0,68.0
19107,claim,8457941250,35,research shows that there are more microbes than stars.,verified,active,29181.0,9325.0,1915.0,429.0,9.0
19108,claim,3231144877,23,a friend told me that there are more microbes than stars.,not verified,active,22575.0,6918.0,1911.0,484.0,15.0
19109,opinion,1586485262,38,a friend told me that american industrial output has tripled.,not verified,active,11829.0,2144.0,569.0,271.0,20.0
19110,opinion,9510038511,44,someone shared with me that the number of businesses is declining.,not verified,active,48307.0,9939.0,1905.0,855.0,45.0
19111,opinion,2021136616,14,research shows that there are more microbes than stars.,not verified,active,42872.0,8463.0,2001.0,449.0,44.0
19112,claim,1525375474,59,studies indicate that the number of businesses is declining.,not verified,under review,162740.0,57372.0,6882.0,2480.0,136.0
19113,opinion,1680080074,31,a friend told me that the metro of st. petersburg is deepest.,not verified,active,78803.0,14381.0,3529.0,1462.0,43.0
19114,claim,9396426663,35,a friend told me that there are more microbes than stars.,not verified,active,65368.0,20061.0,4478.0,1975.0,152.0
19115,claim,4066819115,29,research shows that there are more microbes than stars.,not verified,active,157647.0,50323.0,7671.0,2046.0,181.0
19116,claim,6860851060,9,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,9281.0,2775.0,724.0,258.0,26.0
19117,claim,2984179097,50,a friend told me that the metro of st. petersburg is deepest.,not verified,active,151212.0,48773.0,9338.0,1769.0,141.0
19118,claim,2720518296,52,a friend told me that drone deliveries are becoming more common.,not verified,active,9446.0,3375.0,595.0,137.0,26.0
19119,opinion,1705667931,22,i heard that the number of businesses is declining.,not verified,banned,14382.0,3704.0,647.0,184.0,19.0
19120,opinion,2926725663,35,a friend told me that the metro of st. petersburg is deepest.,not verified,active,77663.0,17811.0,2831.0,1168.0,63.0
19121,claim,4211065385,35,someone shared with me that drone deliveries are becoming more common.,not verified,active,54841.0,19876.0,3593.0,1733.0,160.0
19122,claim,7011546902,49,studies indicate that drone deliveries are becoming more common.,verified,active,61251.0,20819.0,3379.0,1477.0,77.0
19123,claim,8007094589,23,research shows that the number of businesses is declining.,not verified,banned,36105.0,11075.0,2856.0,608.0,67.0
19124,opinion,1700532176,42,a friend told me that the number of businesses is declining.,not verified,active,37742.0,8252.0,1521.0,664.0,32.0
19125,opinion,6121062566,56,research shows that drone deliveries are becoming more common.,verified,active,1660.0,306.0,46.0,5.0,4.0
19126,opinion,7683648808,6,i heard that there are more microbes than stars.,not verified,active,43323.0,10476.0,1121.0,535.0,39.0
19127,opinion,1210495280,47,studies indicate that drone deliveries are becoming more common.,not verified,active,24643.0,6036.0,957.0,326.0,23.0
19128,claim,8764387478,12,a friend told me that there are more microbes than stars.,not verified,active,15898.0,5053.0,1201.0,367.0,42.0
19129,opinion,4383019059,13,someone shared with me that drone deliveries are becoming more common.,not verified,active,,,,,
19130,claim,7332855257,56,studies indicate that drone deliveries are becoming more common.,not verified,under review,176635.0,66899.0,15417.0,5931.0,147.0
19131,claim,9045105660,37,a friend told me that american industrial output has tripled.,not verified,active,43179.0,13335.0,2189.0,1035.0,100.0
19132,opinion,2608721149,41,someone shared with me that american industrial output has tripled.,not verified,active,167277.0,40649.0,7716.0,3536.0,278.0
19133,claim,7214261662,12,i heard that there are more microbes than stars.,not verified,active,27286.0,7954.0,2407.0,1032.0,55.0
19134,opinion,6436262552,23,i heard that drone deliveries are becoming more common.,not verified,active,9213.0,1764.0,456.0,225.0,12.0
19135,claim,1259652696,12,a friend told me that the metro of st. petersburg is deepest.,not verified,active,18892.0,5811.0,1377.0,629.0,44.0
19136,opinion,1810341043,32,a friend told me that drone deliveries are becoming more common.,not verified,active,7813.0,1856.0,316.0,140.0,13.0
19137,claim,7639992278,28,studies indicate that there are more microbes than stars.,not verified,under review,873805.0,253568.0,51746.0,7119.0,1414.0
19138,claim,7161428420,56,studies indicate that the number of businesses is declining.,not verified,active,8689.0,2449.0,718.0,175.0,15.0
19139,opinion,1248851470,31,a friend told me that drone deliveries are becoming more common.,not verified,under review,150051.0,33516.0,5194.0,1250.0,192.0
19140,opinion,2294527263,11,i heard that drone deliveries are becoming more common.,not verified,active,128469.0,25584.0,6551.0,2166.0,223.0
19141,opinion,4319163108,39,studies indicate that drone deliveries are becoming more common.,not verified,active,28446.0,7325.0,753.0,338.0,19.0
19142,opinion,4284677889,59,studies indicate that the number of businesses is declining.,not verified,active,25769.0,5223.0,891.0,435.0,24.0
19143,opinion,1017631849,52,i heard that american industrial output has tripled.,not verified,active,11353.0,2927.0,397.0,112.0,23.0
19144,opinion,6724489549,32,research shows that american industrial output has tripled.,not verified,active,70078.0,13507.0,2471.0,520.0,140.0
19145,claim,3838424383,32,a friend told me that the metro of st. petersburg is deepest.,not verified,active,18138.0,6649.0,923.0,224.0,43.0
19146,claim,6371253814,57,research shows that there are more microbes than stars.,not verified,under review,55491.0,19569.0,4315.0,2101.0,75.0
19147,claim,2001799758,34,studies indicate that american industrial output has tripled.,not verified,active,9122.0,3248.0,808.0,304.0,10.0
19148,opinion,9039464592,57,studies indicate that there are more microbes than stars.,not verified,active,112.0,27.0,4.0,2.0,0.0
19149,claim,9984421871,48,a friend told me that the number of businesses is declining.,not verified,active,38763.0,12247.0,2716.0,743.0,72.0
19150,opinion,6389670862,43,a friend told me that american industrial output has tripled.,not verified,active,3556.0,772.0,145.0,25.0,5.0
19151,opinion,6946931763,41,someone shared with me that the number of businesses is declining.,not verified,active,23075.0,5836.0,768.0,255.0,30.0
19152,opinion,2020999283,33,a friend told me that american industrial output has tripled.,verified,active,30042.0,7596.0,1012.0,394.0,19.0
19153,claim,7251837516,5,a friend told me that american industrial output has tripled.,not verified,active,14273.0,5248.0,704.0,136.0,23.0
19154,claim,7937041938,37,i heard that the number of businesses is declining.,not verified,under review,449026.0,155857.0,32192.0,3698.0,535.0
19155,opinion,7623751077,25,a friend told me that there are more microbes than stars.,not verified,active,21143.0,4533.0,988.0,314.0,61.0
19156,claim,3826139188,19,research shows that the number of businesses is declining.,not verified,active,7815.0,2365.0,433.0,132.0,12.0
19157,claim,2615998160,54,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,1902.0,709.0,125.0,43.0,2.0
19158,claim,3462591193,14,a friend told me that there are more microbes than stars.,not verified,banned,437124.0,152651.0,37998.0,13157.0,572.0
19159,claim,4480142625,35,research shows that the number of businesses is declining.,not verified,active,86036.0,28062.0,4975.0,938.0,42.0
19160,claim,4291093488,5,someone shared with me that there are more microbes than stars.,not verified,active,14114.0,4894.0,630.0,236.0,7.0
19161,opinion,7328763454,23,studies indicate that american industrial output has tripled.,not verified,active,45654.0,10781.0,2191.0,652.0,56.0
19162,claim,6217033975,6,studies indicate that the metro of st. petersburg is deepest.,not verified,banned,921249.0,323602.0,46341.0,6266.0,1704.0
19163,opinion,7694827061,39,a friend told me that the metro of st. petersburg is deepest.,not verified,active,21048.0,4485.0,954.0,233.0,43.0
19164,claim,3745686877,26,research shows that the metro of st. petersburg is deepest.,not verified,banned,534542.0,201182.0,27069.0,9882.0,539.0
19165,opinion,2954664028,37,research shows that the metro of st. petersburg is deepest.,not verified,active,45756.0,10615.0,2371.0,884.0,82.0
19166,opinion,6172782113,56,a friend told me that the number of businesses is declining.,not verified,active,45107.0,10469.0,1858.0,660.0,24.0
19167,claim,1819149173,21,studies indicate that the metro of st. petersburg is deepest.,not verified,active,153295.0,45316.0,9885.0,3131.0,187.0
19168,claim,1274603006,59,research shows that there are more microbes than stars.,not verified,active,77073.0,26498.0,6164.0,1680.0,178.0
19169,claim,7863738485,41,studies indicate that there are more microbes than stars.,not verified,active,443.0,161.0,35.0,13.0,1.0
19170,opinion,9173375640,13,someone shared with me that drone deliveries are becoming more common.,not verified,active,1415.0,294.0,76.0,13.0,1.0
19171,opinion,8914198292,17,studies indicate that the metro of st. petersburg is deepest.,not verified,active,2043.0,409.0,75.0,32.0,4.0
19172,opinion,8407298350,28,a friend told me that there are more microbes than stars.,not verified,active,22675.0,5182.0,864.0,266.0,8.0
19173,claim,4621189365,11,i heard that there are more microbes than stars.,not verified,active,28958.0,9111.0,1601.0,219.0,83.0
19174,claim,5016548792,35,someone shared with me that there are more microbes than stars.,not verified,active,82307.0,27814.0,4027.0,1709.0,124.0
19175,claim,3559723458,35,i heard that drone deliveries are becoming more common.,not verified,active,50570.0,18226.0,2222.0,826.0,90.0
19176,claim,4623378483,13,someone shared with me that the number of businesses is declining.,not verified,active,531819.0,188690.0,41620.0,6274.0,239.0
19177,opinion,5688924624,16,someone shared with me that the number of businesses is declining.,not verified,active,79004.0,20168.0,2243.0,464.0,92.0
19178,claim,9627587251,36,someone shared with me that american industrial output has tripled.,not verified,under review,861859.0,265984.0,65321.0,10177.0,1263.0
19179,opinion,3547143828,49,research shows that the metro of st. petersburg is deepest.,not verified,active,10044.0,2255.0,507.0,142.0,19.0
19180,opinion,4125714336,55,a friend told me that the number of businesses is declining.,verified,active,51281.0,9319.0,1811.0,533.0,42.0
19181,opinion,8167605314,37,a friend told me that the number of businesses is declining.,not verified,active,8068.0,1940.0,330.0,163.0,6.0
19182,claim,6259627946,27,i heard that american industrial output has tripled.,not verified,active,56192.0,20074.0,4902.0,1872.0,26.0
19183,opinion,8868126668,57,studies indicate that american industrial output has tripled.,not verified,under review,237067.0,47303.0,12008.0,2167.0,100.0
19184,opinion,9973522919,48,studies indicate that there are more microbes than stars.,not verified,active,17853.0,4626.0,964.0,347.0,51.0
19185,opinion,6711792133,16,research shows that the number of businesses is declining.,not verified,active,9149.0,1708.0,432.0,57.0,11.0
19186,opinion,2990903948,32,a friend told me that there are more microbes than stars.,not verified,active,13552.0,2752.0,373.0,167.0,8.0
19187,opinion,2663482923,30,i heard that drone deliveries are becoming more common.,not verified,active,83284.0,19704.0,2864.0,729.0,27.0
19188,opinion,6129069155,21,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,39600.0,9011.0,1612.0,357.0,55.0
19189,claim,7728271157,7,research shows that the metro of st. petersburg is deepest.,not verified,under review,41570.0,15111.0,1973.0,887.0,59.0
19190,opinion,1707139039,11,research shows that american industrial output has tripled.,not verified,active,42991.0,10419.0,1730.0,488.0,78.0
19191,opinion,1503962522,31,i heard that american industrial output has tripled.,not verified,active,33894.0,6856.0,1652.0,266.0,58.0
19192,opinion,7484812456,58,a friend told me that drone deliveries are becoming more common.,not verified,under review,,,,,
19193,opinion,1244109693,43,a friend told me that the number of businesses is declining.,not verified,active,35408.0,9163.0,1936.0,435.0,63.0
19194,claim,5895027649,43,studies indicate that american industrial output has tripled.,not verified,active,45312.0,13646.0,4021.0,1779.0,113.0
19195,opinion,9271855106,57,studies indicate that there are more microbes than stars.,not verified,active,195096.0,39922.0,8716.0,3493.0,106.0
19196,opinion,4779686727,26,research shows that the number of businesses is declining.,not verified,active,30378.0,6002.0,1448.0,168.0,38.0
19197,claim,9628618953,27,someone shared with me that the number of businesses is declining.,not verified,under review,733585.0,226800.0,44198.0,15738.0,2035.0
19198,claim,8896631127,47,research shows that the number of businesses is declining.,not verified,under review,70784.0,22576.0,5394.0,1460.0,104.0
19199,opinion,7769761137,5,studies indicate that the metro of st. petersburg is deepest.,not verified,active,60975.0,13846.0,1532.0,230.0,155.0
19200,claim,6483969082,32,research shows that the number of businesses is declining.,not verified,under review,169592.0,58733.0,10679.0,4598.0,86.0
19201,claim,6141664919,55,studies indicate that drone deliveries are becoming more common.,not verified,active,8836.0,2547.0,487.0,226.0,10.0
19202,claim,7539408336,44,studies indicate that the metro of st. petersburg is deepest.,not verified,active,1234.0,355.0,102.0,45.0,1.0
19203,opinion,7239987789,42,someone shared with me that the metro of st. petersburg is deepest.,verified,active,68203.0,13346.0,1884.0,369.0,124.0
19204,claim,5704927783,50,a friend told me that the number of businesses is declining.,not verified,active,11291.0,3686.0,803.0,226.0,22.0
19205,claim,8121142133,47,i heard that american industrial output has tripled.,not verified,active,115674.0,36978.0,8481.0,3122.0,84.0
19206,opinion,9887429496,27,i heard that the number of businesses is declining.,not verified,active,36226.0,6799.0,1065.0,210.0,31.0
19207,opinion,8685843509,26,research shows that the metro of st. petersburg is deepest.,not verified,active,155319.0,27967.0,6967.0,788.0,436.0
19208,opinion,5466325425,41,a friend told me that the metro of st. petersburg is deepest.,not verified,active,24149.0,4933.0,1137.0,236.0,69.0
19209,claim,5350211674,45,studies indicate that the number of businesses is declining.,not verified,active,155972.0,53581.0,9100.0,3944.0,220.0
19210,opinion,3820489791,18,research shows that the number of businesses is declining.,not verified,active,189989.0,43826.0,9247.0,3691.0,111.0
19211,claim,6526907176,55,i heard that the metro of st. petersburg is deepest.,not verified,banned,290551.0,104897.0,15205.0,3113.0,408.0
19212,opinion,7191386141,26,studies indicate that american industrial output has tripled.,not verified,active,6673.0,1401.0,230.0,50.0,18.0
19213,opinion,8541173924,37,a friend told me that american industrial output has tripled.,not verified,active,27540.0,6922.0,765.0,262.0,76.0
19214,claim,6346378615,29,research shows that there are more microbes than stars.,not verified,under review,171844.0,64245.0,7313.0,3004.0,205.0
19215,opinion,7908634676,44,i heard that there are more microbes than stars.,not verified,active,52480.0,12622.0,2730.0,1234.0,147.0
19216,claim,3012519375,21,studies indicate that there are more microbes than stars.,verified,active,5976.0,1937.0,373.0,116.0,15.0
19217,opinion,6533666805,51,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,70596.0,16609.0,3858.0,1894.0,205.0
19218,claim,5978644268,30,a friend told me that there are more microbes than stars.,not verified,active,12741.0,4001.0,661.0,193.0,7.0
19219,opinion,6725659656,51,someone shared with me that there are more microbes than stars.,not verified,active,8162.0,2075.0,227.0,34.0,14.0
